user,text
pussymonious,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
goeltm_tg,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
yksingh26,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
horizonwords,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
GODFATHER_SPEAK,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
nileshvaghela2,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
VivekMathur1001,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
archimags,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Bha6147,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
vseema,"RT @SanwalDevendra: When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm 201…"
DoltadeLaxman,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
samyagdrsti,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
TittyVinoo,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
SanwalDevendra,"When you don't know the facts :
According to vishvguru 2014 se pahle india main startup nam nahi suna tha 😂 

Paytm… https://t.co/EQPeeUXT97"
RAVIPRASADM,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Garv999999,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
aksrivastava68,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
biswa_jsp,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Aanuup,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Binoy_R,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Ajaykumar00009,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Virendra132017,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,@Consumerforum3 We always request our customers to never share their personal details publicly as our page is visib… https://t.co/apCKqTrDl2
chanchalmmathur,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,@Consumerforum3 Hi! Sincere apologies for the unpleasant experience. Please PRIVATE MESSAGE us the order ID by clic… https://t.co/NiBJvE76Q8
sahaab_arora,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
iamimranmomin,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ForHumanity80,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
___ritwik,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
vlmdshariq,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Consumerforum3,"Clearly shows item picked but all Snapdeal is doing is not refund money 

Pathetic service Snapdeal https://t.co/QAVufCOftE"
sumanta1968,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Consumerforum3,RT @Consumerforum3: @snapdeal scamming customers of their hard earn money. Item has been picked up courier shows confirmation even then ref…
Consumerforum3,@snapdeal scamming customers of their hard earn money. Item has been picked up courier shows confirmation even then… https://t.co/GWu8QN02Uy
BhaveshArsud24,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Kamru_Choudhury,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
javedhussain081,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
atul8707,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
geetv79,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
JigarSh05585667,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
anilgodara_004,"RT @FrustratedKing_: @narendramodi Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013
Flipkart…"
ajitreddy444,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Ronnieinc07,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Gautam_Kashyap3,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
dilse198,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
razaAhmed99,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
psyrusthehuman,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
KiranGhoshIN,"https://t.co/Sh5OfokiQM

Wallet Keep More Money, Instead buying a extraordinary packet to keep money https://t.co/hpOoPkkMeq"
cool_bindra,"RT @gizmoreindia: Watch the unveil of the very fashionable #Fitness #Smartwatch #GizFit Slate here. Full touch 1.57"" IPS rectangular displa…"
pgindia99,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,@SurajMe34021291 We sincerely regret to know this. We are getting this checked and will ensure this is sorted out on priority. Thanks! Ashi
Snapdeal_Help,@SurajMe34021291 We always request our customers to never share their personal details publicly as our page is visi… https://t.co/Xzyk9peeiP
Snapdeal_Help,"@SurajMe34021291 Hi! Sorry for the inconvenience caused. As checked, our concerned team is already working on your… https://t.co/ckNNeDXvnG"
vinodhoshiarpur,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Kewl_cule,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
GovindaSharnam,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
saifullah13690,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
mathurapuri,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
pramoodnair,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
bspassanha,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
ThomasvargINC,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
RajSrikant2,Now i am afraid of Flipkart company for their pathetic service @flipkartsupport @Flipkart i afraid of pick up agent… https://t.co/rmjUqPBcdD
sanjay_kalirona,"RT @gizmoreindia: Watch the unveil of the very fashionable #Fitness #Smartwatch #GizFit Slate here. Full touch 1.57"" IPS rectangular displa…"
pamila13,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
BachannaRavi,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
PTKR_10,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
pramodnair28,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
liberal_indian0,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
mann_1798,@gizmoreindia @snapdeal Plz launch it with full display and not with rectangular design bcz its very girlish design
NeelDas83815238,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
gizmoreindia,"Watch the unveil of the very fashionable #Fitness #Smartwatch #GizFit Slate here. Full touch 1.57"" IPS rectangular… https://t.co/TrGVBmM4xi"
RoobelJ,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
CongressFans,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
RiderIndian08,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
TuchIndia,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
allwynd1970,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
dinipc,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
TheJahangirAlam,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Bharath102,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
radhacharandas,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
AngieTribecca,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
PriyabrataT,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
impressionsAS,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
RajSrikant2,RT @RajSrikant2: Trying to reach to deliver excutive for the pickup from last 5 days however unable to connect with your delivery executive…
RajSrikant2,RT @RajSrikant2: Trying to reach delivery pick up boy's from last 5 day's and no response from the social media platforms team and delivery…
RajSrikant2,Trying to reach delivery pick up boy's from last 5 day's and no response from the social media platforms team and d… https://t.co/6aMV4tWAGb
RajSrikant2,Trying to reach to deliver excutive for the pickup from last 5 days however unable to connect with your delivery ex… https://t.co/TGkWgoicv9
prateek8prateek,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Magnetopause,"RT @himranjanINC: Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013
Flipkart 2007
MobiKwik 20…"
tmbrijesh,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Yatinsingh07,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
TodayBangalore,Gizmore partners with Snapdeal to launch first women-centric smartwatch – Times of India https://t.co/7RGg5qycIx
PowercutMusic,RT @allplacesmap: Gizmore companions with Snapdeal to launch first women-centric smartwatch – All Places Map https://t.co/r1OnWe6yJH #news…
allplacesmap,Gizmore companions with Snapdeal to launch first women-centric smartwatch – All Places Map https://t.co/r1OnWe6yJH… https://t.co/gPCv8tcjTV
NayanNeel2,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
YeoKrishan,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,"@DishantMasih Hi! Thanks Dishant, we're happy to hear this 🙂. Regards, Aditya"
DishantMasih,@Snapdeal_Help Got the refund today. Thank you. Special thanks to Manish Kumar.
gizmoreindia,"RT @mobilitymag: Gizmore launches Slate, Made In India women-centric smartwatch in association with Snapdeal....𝐑𝐞𝐚𝐝 𝐌𝐨𝐫𝐞👇👇👇

https://t.co/…"
gizmoreindia,"RT @pctabletin: Gizmore, one of India’s leading Smart Accessories, today announced the launch of Slate. Gizmore Slate is the first women-ce…"
gizmoreindia,"RT @itvoice: https://t.co/FKFONVanhe
Gizmore partners with Snapdeal to launch Slate, Made In India women-centric smartwatch
@gizmoreindia"
gizmoreindia,"RT @snapdeal: Let your warch define your unique personality ✨ Head to #Snapdeal and shop now! 

#Gizmore #Smartwatch #Deals #MustHave #Tren…"
mazumtabh,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Basu39Indrani,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
madhuri_khare,"RT @FrustratedKing_: @narendramodi Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013
Flipkart…"
JaraNews_in,Gizmore partners with Snapdeal to launch first women-centric smartwatch https://t.co/InJvciGWIw
Sakshamhu,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
HUNTDAILYNEWS1,Gizmore companions with Snapdeal to release first women-centric smartwatch https://t.co/PchJNab8Ol
KNair1998,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
WorldDailyNB,Gizmore partners with Snapdeal to launch first women-centric smartwatch – Times of India https://t.co/E5akbihjkr
Sortcutter,Gizmore partners with Snapdeal to launch first women-centric smartwatch https://t.co/9w2rip10w6
originalrathor,Gizmore partners with Snapdeal to launch first women-centric smartwatch – Times of India https://t.co/22xDWHGi8H
techtoday468,Gizmore partners with Snapdeal to launch first women-centric smartwatch https://t.co/pDAA5s5Tlu
ganeshunwired,"10:35 pm #update

Amazon+Shop+Fk: 750k 🌪🌪

Snapdeal at 3k 🤧🤧

#ecommercebusiness"
newsindia123,Gizmore partners with Snapdeal to launch first women-centric smartwatch https://t.co/kdOjO6AYfy
Snapdeal_Help,@VishalD_jaunpur Hi! We always request our customers to never share their personal details publicly as our page is… https://t.co/Qm3EV82Wpe
Snapdeal_Help,@VishalD_jaunpur Hi! Sincere apologies for the unpleasant experience. I've shared this with my team. We'll connect… https://t.co/JkKVNfjj6b
VishalD_jaunpur,"@snapdeal @Snapdeal_Help 
Dear all I ordered this item but found it broken I have put return request but not pick u… https://t.co/rvyUnqJwc1"
Durgesh35376771,"RT @himranjanINC: Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013
Flipkart 2007
MobiKwik 20…"
anilk2100,"RT @FrustratedKing_: @narendramodi Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013
Flipkart…"
nglatne,"RT @MediaMainstage: @narendramodi @sarbanandsonwal Oyo Rooms , Redbus , OLA , Zivame , Big Basket , Byjus, Firstcry , Freshdesk , Shopclues…"
PRAVEEN_1357933,"RT @MediaMainstage: @narendramodi @sarbanandsonwal Oyo Rooms , Redbus , OLA , Zivame , Big Basket , Byjus, Firstcry , Freshdesk , Shopclues…"
bishwajeetku,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
Snapdeal_Help,"@PawanRg1999 As conveyed to you over the call, please wait till the requested time. We are working on it, and will… https://t.co/ueS51BT0k6"
Manish_G12,"RT @snapdeal: Let your warch define your unique personality ✨ Head to #Snapdeal and shop now! 

#Gizmore #Smartwatch #Deals #MustHave #Tren…"
Manish_G12,"RT @pctabletin: Gizmore, one of India’s leading Smart Accessories, today announced the launch of Slate. Gizmore Slate is the first women-ce…"
Manish_G12,"RT @itvoice: https://t.co/FKFONVanhe
Gizmore partners with Snapdeal to launch Slate, Made In India women-centric smartwatch
@gizmoreindia"
Snapdeal_Help,"@ParsaramSaran7 Hi! I know it’s taking time, but I just checked, it’s definitely being worked upon. kindly wait til… https://t.co/vlEk3JJZTY"
GVD6JA,"RT @MediaMainstage: @narendramodi @sarbanandsonwal Oyo Rooms , Redbus , OLA , Zivame , Big Basket , Byjus, Firstcry , Freshdesk , Shopclues…"
sanjay_kalirona,@gizmoreindia #gizfit #slate available at @snapdeal at inaugral offer price @ 2299/- only #Smartwatch #newagefitness https://t.co/UoSh6XD6sS
singh1995_,"RT @MediaMainstage: @narendramodi @sarbanandsonwal Oyo Rooms , Redbus , OLA , Zivame , Big Basket , Byjus, Firstcry , Freshdesk , Shopclues…"
Buddhiijeevi,"RT @himranjanINC: Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013
Flipkart 2007
MobiKwik 20…"
Telanganasuppor,"When I came to Germany in 2015, no one in the start-up world knew India. 

Get your facts right - Oyo Rooms, Redbus… https://t.co/lvyaM3Q8Ra"
iBedardiRaja,"RT @himranjanINC: Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013
Flipkart 2007
MobiKwik 20…"
uttam_sarella,"RT @Sky9_8: When you don't know the facts

Paytm 2010
Byjus  2011
Oyo 2013
Ola 2010
Swiggy 2014
Delhivery 2011
Bigbasket 2011
Grofers 2013…"
